ticker,slippage,commission,strategy_type,signal_lookback,bb_pctb_threshold,ev,ev_decomp,total_return,win_rate,hit_rate,sharpe,sortino,profit_factor,omega_ratio,calmar,cvar_5,avg_win,avg_loss,worst_day,n_signals,active_days_pct,gross_ev,total_friction,net_ev,p_value,sharpe_ci_lo,sharpe_ci_hi,sub_metrics.train.ev,sub_metrics.train.ev_decomp,sub_metrics.train.total_return,sub_metrics.train.win_rate,sub_metrics.train.hit_rate,sub_metrics.train.sharpe,sub_metrics.train.sortino,sub_metrics.train.profit_factor,sub_metrics.train.omega_ratio,sub_metrics.train.calmar,sub_metrics.train.cvar_5,sub_metrics.train.avg_win,sub_metrics.train.avg_loss,sub_metrics.train.worst_day,sub_metrics.train.n_signals,sub_metrics.train.active_days_pct,sub_metrics.test.ev,sub_metrics.test.ev_decomp,sub_metrics.test.total_return,sub_metrics.test.win_rate,sub_metrics.test.hit_rate,sub_metrics.test.sharpe,sub_metrics.test.sortino,sub_metrics.test.profit_factor,sub_metrics.test.omega_ratio,sub_metrics.test.calmar,sub_metrics.test.cvar_5,sub_metrics.test.avg_win,sub_metrics.test.avg_loss,sub_metrics.test.worst_day,sub_metrics.test.n_signals,sub_metrics.test.active_days_pct,sub_metrics.bull.ev,sub_metrics.bull.ev_decomp,sub_metrics.bull.total_return,sub_metrics.bull.win_rate,sub_metrics.bull.hit_rate,sub_metrics.bull.sharpe,sub_metrics.bull.sortino,sub_metrics.bull.profit_factor,sub_metrics.bull.omega_ratio,sub_metrics.bull.calmar,sub_metrics.bull.cvar_5,sub_metrics.bull.avg_win,sub_metrics.bull.avg_loss,sub_metrics.bull.worst_day,sub_metrics.bull.n_signals,sub_metrics.bull.active_days_pct,sub_metrics.covid.ev,sub_metrics.covid.win_rate,sub_metrics.covid.sharpe,sub_metrics.covid.hit_rate,sub_metrics.covid.avg_win,sub_metrics.covid.avg_loss,sub_metrics.covid.worst_day,sub_metrics.covid.n_signals,sub_metrics.covid.active_days_pct,sub_metrics.recovery.ev,sub_metrics.recovery.ev_decomp,sub_metrics.recovery.total_return,sub_metrics.recovery.win_rate,sub_metrics.recovery.hit_rate,sub_metrics.recovery.sharpe,sub_metrics.recovery.sortino,sub_metrics.recovery.profit_factor,sub_metrics.recovery.omega_ratio,sub_metrics.recovery.calmar,sub_metrics.recovery.cvar_5,sub_metrics.recovery.avg_win,sub_metrics.recovery.avg_loss,sub_metrics.recovery.worst_day,sub_metrics.recovery.n_signals,sub_metrics.recovery.active_days_pct,sub_metrics.bear.ev,sub_metrics.bear.ev_decomp,sub_metrics.bear.total_return,sub_metrics.bear.win_rate,sub_metrics.bear.hit_rate,sub_metrics.bear.sharpe,sub_metrics.bear.sortino,sub_metrics.bear.profit_factor,sub_metrics.bear.omega_ratio,sub_metrics.bear.calmar,sub_metrics.bear.cvar_5,sub_metrics.bear.avg_win,sub_metrics.bear.avg_loss,sub_metrics.bear.worst_day,sub_metrics.bear.n_signals,sub_metrics.bear.active_days_pct,sub_metrics.rally.ev,sub_metrics.rally.ev_decomp,sub_metrics.rally.total_return,sub_metrics.rally.win_rate,sub_metrics.rally.hit_rate,sub_metrics.rally.sharpe,sub_metrics.rally.sortino,sub_metrics.rally.profit_factor,sub_metrics.rally.omega_ratio,sub_metrics.rally.calmar,sub_metrics.rally.cvar_5,sub_metrics.rally.avg_win,sub_metrics.rally.avg_loss,sub_metrics.rally.worst_day,sub_metrics.rally.n_signals,sub_metrics.rally.active_days_pct,rsi_threshold,sub_metrics.covid.ev_decomp,sub_metrics.covid.total_return,sub_metrics.covid.sortino,sub_metrics.covid.profit_factor,sub_metrics.covid.omega_ratio,sub_metrics.covid.calmar,sub_metrics.covid.cvar_5,ema_disc_threshold,stoch_threshold,min_confirms
MRK,0.0005,0.0,bb_bounce,10,0.1,0.003439607402503343,0.003439607402503341,0.09219654630485952,0.5769230769230769,0.5769230769230769,5.946693617155088,19.015671951477,2.5636397121185555,2.5636397121185555,52.00906278108932,-0.008640158409941659,0.009774876127501617,-0.005199395404312488,-0.008897628155955444,26,0.010337972166998012,0.004176661316811165,0.001,0.003439607402503343,1.4922368656130712e-26,0.17907948486204367,12.015739252857562,0.0046566404656310355,0.004656640465631034,0.07135840094692725,0.5333333333333333,0.5333333333333333,7.297464313155946,27.789328427115898,3.2994096453875326,3.2994096453875326,117.10205955312033,-0.008382688663927875,0.012528349802381163,-0.004339598776369113,-0.008382688663927875,15,0.009927200529450696,0.0017800168618746744,0.0017800168618746742,0.019450209509268124,0.6363636363636364,0.6363636363636364,3.825070591687557,10.889583093538766,1.730163712163249,1.730163712163249,26.91499287193629,-0.008897628155955444,0.006628049070496427,-0.006704039503213393,-0.008897628155955444,11,0.010956175298804782,0.0046566404656310355,0.004656640465631034,0.07135840094692725,0.5333333333333333,0.5333333333333333,7.297464313155946,27.789328427115898,3.2994096453875326,3.2994096453875326,117.10205955312033,-0.008382688663927875,0.012528349802381163,-0.004339598776369113,-0.008382688663927875,15,0.01192368839427663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.002833148075362581,-0.0028331480753625805,-0.008566969121188706,0.3333333333333333,0.3333333333333333,-5.737174392861778,-84.89389080851134,0.49213698504697506,0.49213698504697506,-42.8390100603961,-0.008897628155955444,0.00823625807126089,-0.008367851148674315,-0.008897628155955444,3,0.011904761904761904,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.003509953713338645,0.0035099537133386456,0.028259274966481618,0.75,0.75,8.69985397840848,20.146032339819975,3.7855516158380964,3.7855516158380964,87.89969227451063,-0.007805972838858185,0.006360014237035684,-0.005040227857752471,-0.007805972838858185,8,0.015968063872255488,,,,,,,,,,,
ITW,0.0005,0.0,ema_discount,20,,0.004078568431031412,0.004078568431031411,0.21718477542279646,0.6530612244897959,0.6530612244897959,5.916699273316778,16.905631817163755,2.568449356164831,2.568449356164831,35.44467104902124,-0.012925836977550918,0.010227143782159933,-0.007495220465210511,-0.01398329309403556,49,0.0194831013916501,0.005227569599471002,0.001,0.004078568431031412,2.0141951466811863e-26,1.760355778956911,10.663576043207877,0.0023895374322644262,0.0023895374322644262,0.06977596379665729,0.5862068965517241,0.5862068965517241,3.4232288510392204,9.42608929920909,1.730957913037577,1.730957913037577,20.766200120986316,-0.013484694589341421,0.009652883198559762,-0.00790020240332063,-0.01398329309403556,29,0.019192587690271344,0.006527663379243541,0.006527663379243543,0.13779409578710533,0.75,0.75,10.103111126052827,33.33294081520431,5.002697769474262,5.002697769474262,129.55989005454887,-0.010402150693147014,0.010877972443573464,-0.006523263813746222,-0.010402150693147014,20,0.0199203187250996,0.0024798211312851387,0.002479821131285139,0.06229504932380814,0.6,0.6,3.5909888387402327,10.286770158428531,1.8148079071392436,1.8148079071392436,21.5508077760965,-0.012397108919308597,0.009205439625534908,-0.007608606610089512,-0.012986096084647285,25,0.01987281399046105,0.0018252643133849751,0.5,2.459833195470103,0.5,0.01300870999624617,-0.009358181369476219,-0.01398329309403556,4,0.015810276679841896,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.006527663379243541,0.006527663379243543,0.13779409578710533,0.75,0.75,10.103111126052827,33.33294081520431,5.002697769474262,5.002697769474262,129.55989005454887,-0.010402150693147014,0.010877972443573464,-0.006523263813746222,-0.010402150693147014,20,0.0796812749003984,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,,0.0018252643133849751,0.00704221908744751,6.264750870169924,1.3900895358447485,1.3900895358447485,32.89401172383413,-0.01398329309403556,8.0,,
LOW,0.0005,0.0,ema_discount,20,,0.004099749570117583,0.004099749570117585,0.15602617983185785,0.5555555555555556,0.5555555555555556,5.7286930850213125,12.702517159999001,2.4825697281128445,2.4825697281128445,47.91581764364825,-0.0167648155491006,0.012357088620331778,-0.006221924242650159,-0.021561499781827934,36,0.014314115308151094,0.005049625548932062,0.001,0.004099749570117583,1.3200854569785829e-25,1.0923691211055884,11.564825136713182,0.0033781247111245053,0.003378124711124505,0.068285077448353,0.5,0.5,4.523281806830451,8.510672003561904,2.1325512175942603,2.1325512175942603,39.481828064708196,-0.021561499781827934,0.012721762784726764,-0.005965513362477754,-0.021561499781827934,20,0.013236267372600927,0.005001780643858927,0.005001780643858929,0.08213266686555132,0.625,0.625,7.461623156051899,42.218876972068216,3.0059450531870278,3.0059450531870278,93.23425383917974,-0.010514333622730933,0.011992414455936786,-0.006649275709604168,-0.010514333622730933,16,0.01593625498007968,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.0033781247111245053,0.5,4.523281806830451,0.5,0.012721762784726764,-0.005965513362477754,-0.021561499781827934,20,0.07905138339920949,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.005001780643858927,0.005001780643858929,0.08213266686555132,0.625,0.625,7.461623156051899,42.218876972068216,3.0059450531870278,3.0059450531870278,93.23425383917974,-0.010514333622730933,0.011992414455936786,-0.006649275709604168,-0.010514333622730933,16,0.06374501992031872,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,,0.003378124711124505,0.068285077448353,8.510672003561904,2.1325512175942603,2.1325512175942603,39.481828064708196,-0.021561499781827934,10.0,,
ALL,0.0005,0.0,ema_discount,3,,0.006331921795153301,0.006331921795153302,0.3030893238262977,0.6511627906976745,0.6511627906976745,5.658970962501893,10.138996594565743,2.7150673732521056,2.7150673732521056,31.36912515071201,-0.027025188082112017,0.015393784136772448,-0.010583554575869106,-0.037797871040055435,43,0.01709741550695825,0.010322957888682361,0.001,0.006331921795153301,2.650949028454652e-25,0.7333046460204319,10.699315425417245,0.0055117625487325255,0.005511762548732526,0.1666989089589801,0.5862068965517241,0.5862068965517241,4.579094380899487,7.936106518419192,2.2493138128892673,2.2493138128892673,27.305954619424032,-0.032135615269230144,0.016928484669571833,-0.010661927122456486,-0.037797871040055435,29,0.019192587690271344,0.008030823091310618,0.008030823091310618,0.11690283913011945,0.7857142857142857,0.7857142857142857,8.829904511477329,56.54654413514903,4.6491664516106646,4.6491664516106646,166.10160148970905,-0.012183912742922385,0.013021974222446126,-0.010270064389519582,-0.012183912742922385,14,0.013944223107569721,0.003793017890545073,0.0037930178905450735,0.03377614965378739,0.5555555555555556,0.5555555555555556,4.3150351507574465,18.178989433945706,2.901181658196883,2.901181658196883,95.76991893323832,-0.008476320729698915,0.01041858414448282,-0.004488939926877109,-0.008476320729698915,9,0.007154213036565978,0.006285197644916883,0.6,4.75732610893745,0.6,0.019640943221692252,-0.013748420720246176,-0.037797871040055435,20,0.07905138339920949,0.0003904262425767968,0.0003904262425767969,0.0015166918277924601,0.75,0.75,1.2949191639818987,0.0,1.2198127738380697,1.2198127738380697,13.848204751798473,-0.007104705259111348,0.0028888034098061787,-0.007104705259111348,-0.007104705259111348,4,0.015873015873015872,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.011086981830804149,0.011086981830804149,0.11521140710270572,0.8,0.8,11.131668142082727,531.4521976690744,5.676968418939662,5.676968418939662,229.31216599409763,-0.012183912742922385,0.016821913277186108,-0.011852743954723698,-0.012183912742922385,10,0.01996007984031936,,0.0062851976449168805,0.1285798277989958,8.19406760978537,2.1428944772655205,2.1428944772655205,31.137647920931695,-0.037797871040055435,10.0,,
EFX,0.0005,0.0,rsi_reversal,10,,0.005334787384235158,0.005334787384235158,0.2508462815861763,0.6046511627906976,0.6046511627906976,5.517889538000318,12.4427986791534,2.7298542215956125,2.7298542215956125,37.46035962134259,-0.01855505652276944,0.013923299748782425,-0.007800584467425366,-0.022727862799342323,43,0.01709741550695825,0.006334787384235158,0.001,0.005334787384235158,1.0867013809436417e-24,0.9244534757078324,9.797518965137877,0.007616825483655892,0.007616825483655894,0.11792040082967636,0.5333333333333333,0.5333333333333333,6.758273462413445,18.90396373031929,3.129131281640172,3.129131281640172,59.78450378099993,-0.018342740494075076,0.02098923551581785,-0.00766592883881491,-0.018342740494075076,15,0.009927200529450696,0.0041122669738311935,0.0041122669738311935,0.11890460238300293,0.6428571428571429,0.6428571428571429,4.7868466359258495,9.223719112462359,2.4584643332960687,2.4584643332960687,28.875939864803446,-0.018661214537116624,0.010782883852322235,-0.007894843407452683,-0.022727862799342323,28,0.027888446215139442,0.007616825483655892,0.007616825483655894,0.11792040082967636,0.5333333333333333,0.5333333333333333,6.758273462413445,18.90396373031929,3.129131281640172,3.129131281640172,59.78450378099993,-0.018342740494075076,0.02098923551581785,-0.00766592883881491,-0.018342740494075076,15,0.01192368839427663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.01176766661863546,0.01176766661863546,0.05882184397760959,0.8,0.8,7.965273782701605,0.0,3.5888194421377757,3.5888194421377757,130.47649988374326,-0.022727862799342323,0.020391548973129905,-0.022727862799342323,-0.022727862799342323,5,0.0199203187250996,0.0024480496597433106,0.0024480496597433106,0.056744917709370846,0.6086956521739131,0.6086956521739131,4.066445028500001,7.280363930660355,2.0015042696470955,2.0015042696470955,24.257154883667265,-0.01446950080021469,0.008037550960662903,-0.006246730141687168,-0.014594566274890922,23,0.04590818363273453,25.0,,,,,,,,,,
PGR,0.0005,0.0,ema_discount,3,,0.005055340013106881,0.005055340013106882,0.26733246905481245,0.5833333333333334,0.5833333333333334,5.44588253859644,17.01792165882146,2.416441800898523,2.416441800898523,29.112621440040435,-0.016394823541421605,0.014784654559063406,-0.00856570035123225,-0.020937361172619125,48,0.019085487077534793,0.006749855349974844,0.001,0.005055340013106881,2.232711678101907e-24,1.6206798673665017,9.499936918441668,0.0035785226153744907,0.0035785226153744903,0.12163956319827451,0.5151515151515151,0.5151515151515151,4.125242059471915,11.433991532592417,1.946743360057024,1.946743360057024,20.607946042385887,-0.018276348297157817,0.014283847961392322,-0.007795885564769456,-0.020937361172619125,33,0.02183984116479153,0.008304338288118142,0.00830433828811814,0.12989280214145138,0.7333333333333333,0.7333333333333333,8.138950280023,170.11533450940902,3.6742272987933164,3.6742272987933164,87.08072604734355,-0.012631774029949177,0.01555862839182781,-0.011644959497083442,-0.012631774029949177,15,0.014940239043824702,0.0030269467906319973,0.003026946790631999,0.0855784158041295,0.5,0.5,3.5670369404578737,9.245750628003984,1.7545530198981691,1.7545530198981691,17.431538888846557,-0.018276348297157817,0.01407704559526164,-0.008023152013997642,-0.020937361172619125,28,0.022257551669316374,0.0066673472339324495,0.6,7.070039642962021,0.6,0.015248925670002177,-0.006205020420172143,-0.008551854659432406,5,0.019762845849802372,0.01651925012005011,0.01651925012005011,0.03330873893846875,1.0,1.0,161.18316755053465,0.0,999.0,999.0,999.0,0.014892312456752595,0.01651925012005011,0.0,0.014892312456752595,2,0.007936507936507936,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.007040505698590145,0.007040505698590148,0.09347067295898892,0.6923076923076923,0.6923076923076923,6.559426330595458,144.22557709922904,2.9649397257370316,2.9649397257370316,73.82795915851645,-0.012631774029949177,0.015345156896667298,-0.011644959497083442,-0.012631774029949177,13,0.02594810379241517,,0.006667347233932448,0.033218371763068966,45.09941705399681,3.6862712700579157,3.6862712700579157,196.46866906207342,-0.008551854659432406,3.0,,
CAH,0.0005,0.0,stoch_cross,20,,0.004389724631813482,0.004389724631813483,0.18757778071139053,0.65,0.65,5.412988349742416,9.489288506537866,2.3875885643384294,2.3875885643384294,26.09956367239503,-0.022104543536506517,0.01162044338687741,-0.009038753056162382,-0.029746002408222907,40,0.015904572564612324,0.005389724631813481,0.001,0.004389724631813482,3.1023464186848555e-24,0.5321924159502691,11.132548468396026,0.005706752672717924,0.005706752672717924,0.10650736326845767,0.7222222222222222,0.7222222222222222,7.709672959003216,19.320751113521837,4.6286416033675755,4.6286416033675755,63.93601761210684,-0.012226090308561026,0.010079237592085519,-0.005661708117637823,-0.012226090308561026,18,0.011912640635340834,0.003312156234709848,0.0033121562347098463,0.07326694799704092,0.5909090909090909,0.5909090909090909,3.8575660521766304,6.687394418146959,1.7417740856845356,1.7417740856845356,19.692768861680854,-0.022104543536506517,0.0131616491816693,-0.010914889133120477,-0.029746002408222907,22,0.021912350597609563,0.003052538894668255,0.0030525388946682553,0.03345153563779979,0.6363636363636364,0.6363636363636364,4.528008550734068,9.713202917962978,2.31536721152954,2.31536721152954,34.19934097795752,-0.012226090308561026,0.00844362074858652,-0.006381854349688708,-0.012226090308561026,11,0.008744038155802861,0.009877660038224547,0.8571428571428571,12.950303553376466,0.8571428571428571,0.01198745724283435,-0.00278112318943428,-0.00278112318943428,7,0.02766798418972332,0.0003163065931113757,0.0003163065931113757,0.0009897349358634067,0.5,0.5,0.42762400645842397,1.4965202056469282,1.056952022158619,1.056952022158619,5.511221382677511,-0.014463084664790127,0.011740439778592689,-0.011107826592369937,-0.014463084664790127,4,0.015873015873015872,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.003977900599509508,0.00397790059950951,0.07220574850930839,0.6111111111111112,0.6111111111111112,4.533875152021001,7.231650543060648,1.9419069437906624,1.9419069437906624,23.65102112030805,-0.029746002408222907,0.013420050891319596,-0.010859764144763487,-0.029746002408222907,18,0.03592814371257485,,0.009877660038224545,0.07069110172212478,0.0,25.86176107921225,25.86176107921225,895.0233988516551,-0.00278112318943428,,20.0,
RJF,0.0005,0.0,rsi_reversal,5,,0.003999512619496712,0.003999512619496711,0.20221231537601825,0.6595744680851063,0.6595744680851063,5.2416989645595375,7.903409381539814,2.1934202844776847,2.1934202844776847,22.54388753236959,-0.022809787237261223,0.011144784513978136,-0.009844451676061045,-0.0277131811610317,47,0.01868787276341948,0.004999512619496713,0.001,0.003999512619496712,1.720246325837583e-23,0.8740598380953509,11.530774075791928,0.002533701748099596,0.0025337017480995955,0.08426863263157292,0.6060606060606061,0.6060606060606061,3.201614628142567,4.994953468742559,1.6383340686963606,1.6383340686963606,14.281611957237251,-0.02433794262272832,0.010729855510927946,-0.010075765579328636,-0.0277131811610317,33,0.02183984116479153,0.007454638244932772,0.0074546382449327715,0.1087771786390157,0.7857142857142857,0.7857142857142857,11.630812878201784,15.033213435346571,4.934398562911014,4.934398562911014,96.3945543267206,-0.019488329510356124,0.011899200883160292,-0.008842091428568136,-0.019488329510356124,14,0.013944223107569721,0.002533701748099596,0.0025337017480995955,0.08426863263157292,0.6060606060606061,0.6060606060606061,3.201614628142567,4.994953468742559,1.6383340686963606,1.6383340686963606,14.281611957237251,-0.02433794262272832,0.010729855510927946,-0.010075765579328636,-0.0277131811610317,33,0.026232114467408585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.013540029995919082,0.013540029995919082,0.027211806133186744,1.0,1.0,29.92628650685544,0.0,999.0,999.0,999.0,0.006357671682531199,0.013540029995919082,0.0,0.006357671682531199,2,0.007936507936507936,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.006440406286435053,0.006440406286435054,0.07940462913181645,0.75,0.75,9.978501859078674,12.987887424334579,3.9135216881501957,3.9135216881501957,83.27970764857879,-0.019488329510356124,0.011534572191436117,-0.008842091428568136,-0.019488329510356124,12,0.023952095808383235,25.0,,,,,,,,,,
POOL,0.0005,0.0,ema_discount,3,,0.005920559811732942,0.005920559811732945,0.25079679214660766,0.5897435897435898,0.5897435897435898,5.125736781992017,10.890564561563892,2.3866668999485525,2.3866668999485525,25.344849782998903,-0.026029678171558705,0.01727902388475132,-0.010407232293230968,-0.026168837510146155,39,0.015506958250497018,0.010234301891474657,0.001,0.005920559811732942,5.485396169614593e-23,0.20158246902232094,9.969209389480469,0.011346208353601415,0.011346208353601415,0.14236789389331483,0.75,0.75,9.084566598697734,29.817838217835423,5.136776569480017,5.136776569480017,164.66053897964042,-0.01736447920567704,0.01878529856739615,-0.010971062287782786,-0.01736447920567704,12,0.007941760423560556,0.0035091604597913993,0.0035091604597913967,0.09491591879718819,0.5185185185185185,0.5185185185185185,3.25976710895529,6.108882247689158,1.7091731910772898,1.7091731910772898,15.022083645130797,-0.026029678171558705,0.016310704445908205,-0.010277117679103626,-0.026168837510146155,27,0.026892430278884463,0.0011530931888816865,0.001153093188881686,0.006759852705394032,0.6666666666666666,0.6666666666666666,2.3798240957400365,3.7306147382271724,1.444960397070472,1.444960397070472,101.32795433807918,-0.01268099473978613,0.005616816697740358,-0.007774353828835657,-0.01268099473978613,6,0.0047694753577106515,0.021539323518321146,0.8333333333333334,15.005680923148919,0.8333333333333334,0.029320084063120783,-0.01736447920567704,-0.01736447920567704,6,0.023715415019762844,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,-0.0009771822872678988,-0.0009771822872678979,-0.006795559558479769,0.5,0.5,-0.8696769394552532,-2.158455392765728,0.8789055512338444,0.8789055512338444,-5.160658402063193,-0.026168837510146155,0.014184811039615207,-0.016139175614151003,-0.026168837510146155,6,0.02390438247011952,0.0047909726732369125,0.004790972673236913,0.10240739390014464,0.5238095238095238,0.5238095238095238,4.568193208081937,8.545775790369827,2.181081441702072,2.181081441702072,20.509290772978506,-0.02525323584472386,0.01689049355671539,-0.008518500298589412,-0.025890518832971252,21,0.041916167664670656,,0.021539323518321146,0.13469750588833196,0.0,8.442546337218984,8.442546337218984,312.58694616319684,-0.01736447920567704,8.0,,
FIS,0.0005,0.0,bb_bounce,3,0.05,0.004019947886067673,0.0040199478860676735,0.28640920796018854,0.609375,0.609375,5.124916616221126,10.43712964330639,2.3166395993384676,2.3166395993384676,35.655734437365204,-0.01967434632379409,0.011607196929027978,-0.007816160620950401,-0.02618081747134792,64,0.025447316103379723,0.0047435806314049846,0.001,0.004019947886067673,5.530570510406736e-23,0.9968816528184512,8.996276896618488,0.0019341121581722544,0.001934112158172254,0.07412205623355272,0.5263157894736842,0.5263157894736842,3.037385767929496,6.380416913893979,1.6708047441164082,1.6708047441164082,17.154995895065756,-0.017414531762708213,0.009153028829856672,-0.006086906365921543,-0.017889250614232206,38,0.02514890800794176,0.0070684770268379,0.0070684770268378974,0.19763782942045505,0.7307692307692307,0.7307692307692307,7.623076799382522,16.45403162075347,3.140972075756622,3.140972075756622,68.03669185320672,-0.02193416088487997,0.014190531770260929,-0.012262814419596039,-0.02618081747134792,26,0.025896414342629483,0.0019341121581722544,0.001934112158172254,0.07412205623355272,0.5263157894736842,0.5263157894736842,3.037385767929496,6.380416913893979,1.6708047441164082,1.6708047441164082,17.154995895065756,-0.017414531762708213,0.009153028829856672,-0.006086906365921543,-0.017889250614232206,38,0.030206677265500796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.007472272042143783,0.007472272042143782,0.0915997830416746,0.75,0.75,7.027376757541077,15.811576195677452,2.9148123364107055,2.9148123364107055,71.92336743040913,-0.02618081747134792,0.015166165592522683,-0.015609408608992924,-0.02618081747134792,12,0.047619047619047616,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.00672236701371857,0.00672236701371857,0.09714003980773223,0.7142857142857143,0.7142857142857143,8.492262633974285,21.570326605454348,3.4124475664204943,3.4124475664204943,95.77589120977116,-0.01768750429841202,0.013312461330225348,-0.009752868777548374,-0.01768750429841202,14,0.027944111776447105,,,,,,,,,,,
STE,0.0005,0.0,ema_discount,3,,0.0044064429744764474,0.004406442974476449,0.28351007117401106,0.6206896551724138,0.6206896551724138,5.096070010292726,8.260272929512057,2.3742813464655836,2.3742813464655836,18.545047788652788,-0.02578144532280119,0.01226507408070434,-0.00845313519935101,-0.03372359069854991,58,0.023061630218687873,0.0069284544402822,0.001,0.0044064429744764474,7.379877473263884e-23,0.9541783566824105,9.295512300676807,0.005254179464688404,0.005254179464688406,0.14723773554852082,0.6296296296296297,0.6296296296296297,4.742822560037678,7.927190749029941,2.180041015418907,2.180041015418907,22.11284925896081,-0.02886948940585047,0.01541655396193801,-0.012021857180635923,-0.03372359069854991,27,0.01786896095301125,0.003668091837840227,0.0036680918378402274,0.11878299623777244,0.6129032258064516,0.6129032258064516,6.4312667238044625,13.099831319360867,2.7294319504096456,2.7294319504096456,46.59563028148745,-0.011468015689609768,0.009445328923811053,-0.005479200214946914,-0.012004814691522061,31,0.030876494023904383,0.004433477718912107,0.004433477718912107,0.06746832929287616,0.6,0.6,5.879159130791294,10.990711769903289,2.5598409836210445,2.5598409836210445,31.574591513120446,-0.019605357156702623,0.01212623389607336,-0.007105656546829772,-0.019605357156702623,15,0.01192368839427663,0.006280056646908778,0.6666666666666666,4.393711603226061,0.6666666666666666,0.019118164036035737,-0.019396158131345147,-0.03372359069854991,12,0.04743083003952569,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.008627534792856315,0.008627534792856315,0.008627534792856384,1.0,1.0,0.0,0.0,999.0,999.0,999.0,0.008627534792856315,0.008627534792856315,0.0,0.008627534792856315,1,0.00398406374501992,0.003502777072673024,0.003502777072673025,0.10921322058448335,0.6,0.6,6.071993367861305,12.509443827981913,2.598215494625324,2.598215494625324,44.49564314421376,-0.011468015689609768,0.009490761931086318,-0.005479200214946914,-0.012004814691522061,30,0.059880239520958084,,0.006280056646908774,0.0747276561436594,8.930242694237595,1.9713351382859519,1.9713351382859519,26.430377360371324,-0.03372359069854991,5.0,,
FE,0.0005,0.0,ema_discount,5,,0.005107900003466097,0.005107900003466097,0.44448916775650926,0.6216216216216216,0.6216216216216216,5.0758686909934845,11.271381182109637,2.3861766805553457,2.3861766805553457,22.128133678355912,-0.023883043596113523,0.01414491308599196,-0.009738621489254962,-0.026852267832056617,74,0.029423459244532803,0.007929149073474154,0.001,0.005107900003466097,9.031967503652652e-23,1.4254766742625846,8.622852519759334,0.004200581778639604,0.0042005817786396026,0.3130710864845645,0.5970149253731343,0.5970149253731343,4.153374793755854,9.326218076946413,2.038189502891625,2.038189502891625,18.197504857481334,-0.023883043596113523,0.013813132656629543,-0.010040234336901046,-0.026852267832056617,67,0.04434149569821311,0.013792231583948251,0.01379223158394825,0.10008451379718175,0.8571428571428571,0.8571428571428571,18.04045016059599,0.0,61.52733892039528,61.52733892039528,2178.984201134272,-0.0015950746028106939,0.01635678261507474,-0.0015950746028106939,-0.0015950746028106939,7,0.0069721115537848604,0.002563697287619267,0.002563697287619266,0.13010472288442054,0.5918367346938775,0.5918367346938775,3.578855930853008,7.344533212609969,1.7521289856374602,1.7521289856374602,22.60875412718675,-0.01806361913306478,0.010091101497901352,-0.008351038817289758,-0.026852267832056617,49,0.038950715421303655,0.008656545115306075,0.6111111111111112,5.704647410360842,0.6111111111111112,0.023625760256912945,-0.014866507250076159,-0.023991831860621957,18,0.07114624505928854,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.013792231583948251,0.01379223158394825,0.10008451379718175,0.8571428571428571,0.8571428571428571,18.04045016059599,0.0,61.52733892039528,61.52733892039528,2178.984201134272,-0.0015950746028106939,0.01635678261507474,-0.0015950746028106939,-0.0015950746028106939,7,0.013972055888223553,,0.008656545115306074,0.16190213163002265,15.558395582583657,2.4973044485108926,2.4973044485108926,37.50135816563151,-0.023991831860621957,8.0,,
